"No.","Time","Source","Destination","Protocol","Length","Info"
"2181","2023-05-15 14:27:25,587910801","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2182","2023-05-15 14:27:25,591286615","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2183","2023-05-15 14:27:25,595035017","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2184","2023-05-15 14:27:25,598772867","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2185","2023-05-15 14:27:25,602424736","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2186","2023-05-15 14:27:25,606221064","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2187","2023-05-15 14:27:25,610220456","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2188","2023-05-15 14:27:25,614138950","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2189","2023-05-15 14:27:25,617901403","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2190","2023-05-15 14:27:25,621174241","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2191","2023-05-15 14:27:25,624991085","10.42.0.5","10.42.0.1","SSH","246","Server: Encrypted packet (len=180)"
"2192","2023-05-15 14:27:25,625047179","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2193","2023-05-15 14:27:25,625061663","10.42.0.1","10.42.0.5","TCP","66","34632  >  22 [ACK] Seq=1 Ack=1721 Win=501 Len=0 TSval=1840666346 TSecr=3573609077"
"2194","2023-05-15 14:27:25,628867519","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2195","2023-05-15 14:27:25,632399452","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2196","2023-05-15 14:27:25,636091859","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2197","2023-05-15 14:27:25,640131187","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2198","2023-05-15 14:27:25,643775173","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2199","2023-05-15 14:27:25,647185772","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2200","2023-05-15 14:27:25,650950826","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2201","2023-05-15 14:27:25,654730607","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2202","2023-05-15 14:27:25,658415246","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2203","2023-05-15 14:27:25,662125669","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2204","2023-05-15 14:27:25,665904976","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2205","2023-05-15 14:27:25,670016022","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2206","2023-05-15 14:27:25,673943609","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2207","2023-05-15 14:27:25,677262379","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2208","2023-05-15 14:27:25,681394713","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2209","2023-05-15 14:27:25,685004075","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2210","2023-05-15 14:27:25,688794291","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2211","2023-05-15 14:27:25,692324535","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2212","2023-05-15 14:27:25,696315389","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2213","2023-05-15 14:27:25,699937688","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2214","2023-05-15 14:27:25,703715615","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2215","2023-05-15 14:27:25,707205348","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2216","2023-05-15 14:27:25,710908340","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2217","2023-05-15 14:27:25,714647880","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2218","2023-05-15 14:27:25,718375498","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2219","2023-05-15 14:27:25,722212975","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2220","2023-05-15 14:27:25,726214599","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2221","2023-05-15 14:27:25,729915417","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2222","2023-05-15 14:27:25,733365552","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2223","2023-05-15 14:27:25,737476174","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2224","2023-05-15 14:27:25,741218769","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2225","2023-05-15 14:27:25,744945560","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2226","2023-05-15 14:27:25,748686550","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2227","2023-05-15 14:27:25,752412541","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2228","2023-05-15 14:27:25,755772010","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2229","2023-05-15 14:27:25,759509243","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2230","2023-05-15 14:27:25,763225646","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2231","2023-05-15 14:27:25,766864652","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2232","2023-05-15 14:27:25,770534715","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2233","2023-05-15 14:27:25,774269364","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2234","2023-05-15 14:27:25,778043474","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2235","2023-05-15 14:27:25,781829598","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2236","2023-05-15 14:27:25,785862537","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2237","2023-05-15 14:27:25,789510132","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2238","2023-05-15 14:27:25,792991179","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2239","2023-05-15 14:27:25,796850721","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2240","2023-05-15 14:27:25,800898784","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2241","2023-05-15 14:27:25,804275228","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2242","2023-05-15 14:27:25,808378201","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2243","2023-05-15 14:27:25,811739696","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2244","2023-05-15 14:27:25,815802730","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2245","2023-05-15 14:27:25,819278923","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2246","2023-05-15 14:27:25,822986532","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2247","2023-05-15 14:27:25,826687454","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2248","2023-05-15 14:27:25,830422403","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2249","2023-05-15 14:27:25,834159068","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2250","2023-05-15 14:27:25,837854352","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2251","2023-05-15 14:27:25,841666566","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2252","2023-05-15 14:27:25,845466960","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2253","2023-05-15 14:27:25,849615862","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2254","2023-05-15 14:27:25,853226131","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2255","2023-05-15 14:27:25,857052887","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2256","2023-05-15 14:27:25,860397336","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2257","2023-05-15 14:27:25,864124956","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2258","2023-05-15 14:27:25,868234445","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2259","2023-05-15 14:27:25,871621246","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2260","2023-05-15 14:27:25,875658919","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2261","2023-05-15 14:27:25,879122729","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2262","2023-05-15 14:27:25,882877130","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2263","2023-05-15 14:27:25,886614255","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2264","2023-05-15 14:27:25,890308478","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2265","2023-05-15 14:27:25,894038793","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2266","2023-05-15 14:27:25,898226605","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2267","2023-05-15 14:27:25,901563793","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2268","2023-05-15 14:27:25,905733727","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2269","2023-05-15 14:27:25,909433181","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2270","2023-05-15 14:27:25,913162461","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2271","2023-05-15 14:27:25,916527172","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2272","2023-05-15 14:27:25,920397423","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2273","2023-05-15 14:27:25,923992699","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2274","2023-05-15 14:27:25,927784033","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2275","2023-05-15 14:27:25,931462761","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2276","2023-05-15 14:27:25,935214218","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2277","2023-05-15 14:27:25,938959423","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2278","2023-05-15 14:27:25,942703424","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2279","2023-05-15 14:27:25,946373903","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2280","2023-05-15 14:27:25,950209863","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2281","2023-05-15 14:27:25,954209255","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2282","2023-05-15 14:27:25,958091560","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2283","2023-05-15 14:27:25,961805999","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2284","2023-05-15 14:27:25,965510484","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2285","2023-05-15 14:27:25,969244066","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2286","2023-05-15 14:27:25,972979968","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2287","2023-05-15 14:27:25,976418448","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2288","2023-05-15 14:27:25,980069459","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2289","2023-05-15 14:27:25,983803231","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2290","2023-05-15 14:27:25,987547496","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2291","2023-05-15 14:27:25,991287083","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2292","2023-05-15 14:27:25,995031689","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2293","2023-05-15 14:27:25,998841786","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2294","2023-05-15 14:27:26,002486298","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2295","2023-05-15 14:27:26,006219359","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2296","2023-05-15 14:27:26,010046292","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2297","2023-05-15 14:27:26,014165575","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2298","2023-05-15 14:27:26,017459170","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2299","2023-05-15 14:27:26,021233787","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2300","2023-05-15 14:27:26,025315268","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2301","2023-05-15 14:27:26,029072597","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2302","2023-05-15 14:27:26,032422060","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2303","2023-05-15 14:27:26,036520695","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2304","2023-05-15 14:27:26,039872470","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2305","2023-05-15 14:27:26,043718850","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2306","2023-05-15 14:27:26,047612696","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2307","2023-05-15 14:27:26,051103039","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2308","2023-05-15 14:27:26,054832101","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2309","2023-05-15 14:27:26,058571627","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2310","2023-05-15 14:27:26,062262127","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2311","2023-05-15 14:27:26,066215341","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2312","2023-05-15 14:27:26,070211559","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2313","2023-05-15 14:27:26,074004102","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2314","2023-05-15 14:27:26,077612505","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2315","2023-05-15 14:27:26,081474436","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2316","2023-05-15 14:27:26,085140192","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2317","2023-05-15 14:27:26,088879582","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2318","2023-05-15 14:27:26,092548468","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2319","2023-05-15 14:27:26,096343208","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2320","2023-05-15 14:27:26,100040215","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2321","2023-05-15 14:27:26,103723728","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2322","2023-05-15 14:27:26,107174573","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2323","2023-05-15 14:27:26,110912024","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2324","2023-05-15 14:27:26,114654015","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2325","2023-05-15 14:27:26,118334823","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2326","2023-05-15 14:27:26,122246499","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2327","2023-05-15 14:27:26,126232945","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2328","2023-05-15 14:27:26,129849027","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2329","2023-05-15 14:27:26,133825206","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2330","2023-05-15 14:27:26,137081503","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2331","2023-05-15 14:27:26,141089997","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2332","2023-05-15 14:27:26,144972170","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2333","2023-05-15 14:27:26,148304992","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2334","2023-05-15 14:27:26,152017662","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2335","2023-05-15 14:27:26,155704802","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2336","2023-05-15 14:27:26,159438873","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2337","2023-05-15 14:27:26,163393907","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2338","2023-05-15 14:27:26,166992326","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2339","2023-05-15 14:27:26,170678942","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2340","2023-05-15 14:27:26,174389052","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2341","2023-05-15 14:27:26,178123044","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2342","2023-05-15 14:27:26,182177263","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2343","2023-05-15 14:27:26,186104941","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2344","2023-05-15 14:27:26,189766394","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2345","2023-05-15 14:27:26,193562040","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2346","2023-05-15 14:27:26,197285523","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2347","2023-05-15 14:27:26,201031891","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2348","2023-05-15 14:27:26,204322231","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2349","2023-05-15 14:27:26,208500406","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2350","2023-05-15 14:27:26,212229729","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2351","2023-05-15 14:27:26,215903640","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2352","2023-05-15 14:27:26,219341858","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2353","2023-05-15 14:27:26,223090407","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2354","2023-05-15 14:27:26,226797235","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2355","2023-05-15 14:27:26,230545951","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2356","2023-05-15 14:27:26,234230250","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2357","2023-05-15 14:27:26,238025916","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2358","2023-05-15 14:27:26,241803313","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2359","2023-05-15 14:27:26,245967580","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2360","2023-05-15 14:27:26,249695919","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2361","2023-05-15 14:27:26,253335844","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2362","2023-05-15 14:27:26,257120717","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2363","2023-05-15 14:27:26,260842580","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2364","2023-05-15 14:27:26,264583856","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2365","2023-05-15 14:27:26,268010798","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2366","2023-05-15 14:27:26,272052725","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2367","2023-05-15 14:27:26,275407730","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2368","2023-05-15 14:27:26,279042405","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2369","2023-05-15 14:27:26,282691829","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2370","2023-05-15 14:27:26,286427917","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2371","2023-05-15 14:27:26,290182622","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2372","2023-05-15 14:27:26,293917140","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2373","2023-05-15 14:27:26,297799016","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2374","2023-05-15 14:27:26,301713741","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2375","2023-05-15 14:27:26,305609780","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2376","2023-05-15 14:27:26,308970780","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2377","2023-05-15 14:27:26,312974420","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2378","2023-05-15 14:27:26,316830652","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2379","2023-05-15 14:27:26,320167582","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2380","2023-05-15 14:27:26,323881143","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2381","2023-05-15 14:27:26,327615126","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2382","2023-05-15 14:27:26,331383451","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2383","2023-05-15 14:27:26,335105720","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2384","2023-05-15 14:27:26,338852692","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2385","2023-05-15 14:27:26,342604030","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2386","2023-05-15 14:27:26,346345411","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2387","2023-05-15 14:27:26,350207601","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2388","2023-05-15 14:27:26,354103329","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2389","2023-05-15 14:27:26,357608239","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2390","2023-05-15 14:27:26,361360143","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2391","2023-05-15 14:27:26,365336055","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2392","2023-05-15 14:27:26,369247720","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2393","2023-05-15 14:27:26,372541109","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2394","2023-05-15 14:27:26,376265258","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2395","2023-05-15 14:27:26,380013766","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2396","2023-05-15 14:27:26,383721223","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2397","2023-05-15 14:27:26,387459034","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2398","2023-05-15 14:27:26,391260841","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2399","2023-05-15 14:27:26,394933939","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2400","2023-05-15 14:27:26,398689368","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2401","2023-05-15 14:27:26,402457784","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2402","2023-05-15 14:27:26,406191849","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2403","2023-05-15 14:27:26,410031184","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2404","2023-05-15 14:27:26,414144126","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2405","2023-05-15 14:27:26,417862233","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2406","2023-05-15 14:27:26,421152065","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2407","2023-05-15 14:27:26,425322469","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2408","2023-05-15 14:27:26,428896598","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2409","2023-05-15 14:27:26,432656179","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2410","2023-05-15 14:27:26,436554759","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2411","2023-05-15 14:27:26,440274797","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2412","2023-05-15 14:27:26,444003819","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2413","2023-05-15 14:27:26,447416542","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2414","2023-05-15 14:27:26,451357497","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2415","2023-05-15 14:27:26,455076761","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"2416","2023-05-15 14:27:26,458564579","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
